id,DATEREMISEJ1,DATERECJ1,DATEREMISEJ2,DATERECJ2,J1,N1,J2,N2,time_firstcapture,time_secondcapture,time_total,time_J1,time_N1,time_J2,wardType,newID
017-0082-V-V,2020-04-25T06:37:00Z,2020-04-25T18:00:00Z,NA,NA,2020-04-24T04:45:00Z,2020-04-24T18:45:00Z,2020-04-25T04:45:00Z,2020-04-25T18:45:00Z,683,0,683,0,0,683,Internal medicine,Internal medicine
017-0083-M-M,2020-04-25T12:32:00Z,2020-04-25T18:50:00Z,NA,NA,2020-04-24T04:45:00Z,2020-04-24T18:45:00Z,2020-04-25T04:45:00Z,2020-04-25T18:45:00Z,378,0,378,0,0,373,Internal medicine,Internal medicine
017-0084-P-J,2020-04-25T11:00:00Z,2020-04-25T18:45:00Z,NA,NA,2020-04-24T04:45:00Z,2020-04-24T18:45:00Z,2020-04-25T04:45:00Z,2020-04-25T18:45:00Z,465,0,465,0,0,465,Internal medicine,Internal medicine
008-0003-C-C,2020-05-04T04:58:00Z,2020-05-04T12:08:00Z,2020-05-05T04:45:00Z,2020-05-05T11:45:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,430,420,850,430,0,420,Infectious Diseases,Infectious diseases #2
008-0004-G-L,2020-05-04T04:58:00Z,2020-05-04T12:08:00Z,2020-05-05T04:45:00Z,2020-05-05T11:45:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,430,420,850,430,0,420,Infectious Diseases,Infectious diseases #2
008-0005-P-M,2020-05-04T05:00:00Z,2020-05-04T12:07:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,427,0,427,427,0,0,Infectious Diseases,Infectious diseases #2
008-0006-O-L,2020-05-04T05:01:00Z,2020-05-04T17:09:00Z,2020-05-05T05:00:00Z,2020-05-05T16:58:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,728,718,1446,728,0,718,Infectious Diseases,Infectious diseases #2
008-0007-F-V,2020-05-04T05:04:00Z,2020-05-04T12:03:00Z,2020-05-05T04:50:00Z,2020-05-05T12:14:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,419,444,863,419,0,444,Infectious Diseases,Infectious diseases #2
008-0008-P-S,2020-05-04T05:05:00Z,2020-05-04T12:02:00Z,2020-05-05T05:05:00Z,2020-05-05T12:12:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,417,427,844,417,0,427,Infectious Diseases,Infectious diseases #2
008-0009-L-V,2020-05-04T05:15:00Z,2020-05-04T19:17:00Z,2020-05-05T04:48:00Z,2020-05-05T19:20:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,842,872,1714,810,32,837,Infectious Diseases,Infectious diseases #2
008-0010-D-L,2020-05-04T05:15:00Z,2020-05-04T19:17:00Z,2020-05-05T04:48:00Z,2020-05-05T19:20:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,842,872,1714,810,32,837,Infectious Diseases,Infectious diseases #2
008-0011-L-D,2020-05-04T05:32:00Z,2020-05-05T01:55:10Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,1223.1666666666667,0,1223.1666666666667,793,430.1666666666667,0,Infectious Diseases,Infectious diseases #2
008-0012-E-C,2020-05-04T05:34:00Z,2020-05-05T16:37:40Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,2103.6666666666665,0,2103.6666666666665,791,600,712.6666666666666,Infectious Diseases,Infectious diseases #2
008-0013-K-A,2020-05-04T05:36:00Z,2020-05-05T17:26:40Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,2150.6666666666665,0,2150.6666666666665,789,600,761.6666666666666,Infectious Diseases,Infectious diseases #2
008-0014-M-J,2020-05-04T05:37:00Z,2020-05-05T13:52:50Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,1935.8333333333333,0,1935.8333333333333,788,600,547.8333333333334,Infectious Diseases,Infectious diseases #2
008-0015-D-M,2020-05-04T05:39:00Z,2020-05-05T17:00:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,2121,0,2121,786,600,735,Infectious Diseases,Infectious diseases #2
008-0016-M-M,2020-05-04T05:40:00Z,2020-05-05T11:09:20Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,1769.3333333333333,0,1769.3333333333333,785,600,384.3333333333333,Infectious Diseases,Infectious diseases #2
008-0017-B-C,2020-05-04T05:34:00Z,2020-05-04T16:45:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,671,0,671,671,0,0,Infectious Diseases,Infectious diseases #2
008-0021-T-F,2020-05-04T05:52:00Z,2020-05-05T10:00:50Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,1688.8333333333333,0,1688.8333333333333,773,600,315.8333333333333,Infectious Diseases,Infectious diseases #2
008-0022-L-G,2020-05-04T05:54:00Z,2020-05-05T16:16:20Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,2062.3333333333335,0,2062.3333333333335,771,600,691.3333333333334,Infectious Diseases,Infectious diseases #2
008-0025-H-C,2020-05-04T06:33:00Z,2020-05-04T16:00:00Z,2020-05-05T05:54:00Z,2020-05-05T16:45:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,567,651,1218,567,0,651,Infectious Diseases,Infectious diseases #2
008-0026-P-M,2020-05-04T06:57:00Z,2020-05-04T16:39:00Z,2020-05-05T07:18:00Z,2020-05-05T12:37:10Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,582,319.1666666666667,901.1666666666669,582,0,319.1666666666667,Infectious Diseases,Infectious diseases #2
008-0029-R-Y,2020-05-04T12:15:00Z,2020-05-04T18:34:00Z,2020-05-05T11:58:00Z,2020-05-05T18:58:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,379,420,799,379,0,407,Infectious Diseases,Infectious diseases #2
008-0030-P-J,2020-05-04T12:15:00Z,2020-05-04T18:34:00Z,2020-05-05T11:58:00Z,2020-05-05T19:03:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,379,425,804,379,0,407,Infectious Diseases,Infectious diseases #2
008-0031-C-B,2020-05-04T05:47:00Z,2020-05-04T11:50:00Z,2020-05-05T05:00:00Z,2020-05-05T11:58:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,363,418,781,363,0,418,Infectious Diseases,Infectious diseases #2
008-0032-A-N,2020-05-04T12:16:00Z,2020-05-04T18:34:00Z,2020-05-05T12:15:00Z,2020-05-05T19:00:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,378,405,783,378,0,390,Infectious Diseases,Infectious diseases #2
008-0033-D-N,2020-05-04T12:48:00Z,2020-05-04T18:23:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,335,0,335,335,0,0,Infectious Diseases,Infectious diseases #2
008-0037-C-J,2020-05-04T05:49:00Z,2020-05-04T14:29:40Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,520.6666666666666,0,520.6666666666666,520.6666666666666,0,0,Infectious Diseases,Infectious diseases #2
008-0038-G-G,2020-05-04T05:51:00Z,2020-05-04T11:50:00Z,2020-05-05T05:16:00Z,2020-05-05T11:39:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,359,383,742,359,0,383,Infectious Diseases,Infectious diseases #2
008-0039-T-H,2020-05-04T07:50:00Z,2020-05-04T09:12:00Z,2020-05-05T07:00:00Z,2020-05-05T10:44:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,82,224,306,82,0,224,Infectious Diseases,Infectious diseases #2
008-0040-H-I,2020-05-04T07:50:00Z,2020-05-04T09:12:00Z,2020-05-05T07:00:00Z,2020-05-05T11:00:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,82,240,322,82,0,240,Infectious Diseases,Infectious diseases #2
008-0041-J-N,2020-05-04T07:50:00Z,2020-05-04T09:12:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,82,0,82,82,0,0,Infectious Diseases,Infectious diseases #2
008-0042-R-L,2020-05-04T05:55:00Z,2020-05-05T16:26:30Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,2071.5,0,2071.5,770,600,701.5,Infectious Diseases,Infectious diseases #2
008-0043-S-H,2020-05-04T07:50:00Z,2020-05-04T09:12:00Z,2020-05-05T07:45:00Z,2020-05-05T11:10:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,82,205,287,82,0,205,Infectious Diseases,Infectious diseases #2
008-0044-D-L,2020-05-04T07:37:00Z,2020-05-04T16:51:00Z,2020-05-05T07:00:00Z,2020-05-05T16:55:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,554,595,1149,554,0,595,Infectious Diseases,Infectious diseases #2
008-0045-S-S,2020-05-04T07:50:00Z,2020-05-04T09:12:00Z,2020-05-05T07:45:00Z,2020-05-05T11:10:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,82,205,287,82,0,205,Infectious Diseases,Infectious diseases #2
008-0046-M-O,2020-05-04T05:57:00Z,2020-05-04T13:00:00Z,2020-05-05T05:55:00Z,2020-05-05T13:30:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,423,455,878,423,0,455,Infectious Diseases,Infectious diseases #2
008-0047-B-C,2020-05-04T07:37:00Z,2020-05-04T16:51:00Z,2020-05-05T07:00:00Z,2020-05-05T15:55:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,554,535,1089,554,0,535,Infectious Diseases,Infectious diseases #2
008-0048-M-J,2020-05-04T06:00:00Z,2020-05-04T12:08:00Z,2020-05-05T05:21:00Z,2020-05-05T05:21:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,368,0,368,368,0,0,Infectious Diseases,Infectious diseases #2
008-0049-D-S,2020-05-04T07:37:00Z,2020-05-04T16:51:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,554,0,554,554,0,0,Infectious Diseases,Infectious diseases #2
008-0051-K-R,2020-05-04T06:03:00Z,2020-05-05T10:11:40Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,1688.6666666666667,0,1688.6666666666667,762,600,326.6666666666667,Infectious Diseases,Infectious diseases #2
008-0052-C-H,2020-05-04T07:37:00Z,2020-05-04T16:50:00Z,2020-05-05T06:58:00Z,2020-05-05T17:07:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,553,609,1162,553,0,609,Infectious Diseases,Infectious diseases #2
008-0053-C-M,2020-05-04T08:13:00Z,2020-05-04T08:56:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,43,0,43,43,0,0,Infectious Diseases,Infectious diseases #2
008-0054-T-L,2020-05-04T06:04:00Z,2020-05-04T11:50:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,346,0,346,346,0,0,Infectious Diseases,Infectious diseases #2
008-0055-G-J,2020-05-04T07:37:00Z,2020-05-04T18:10:00Z,2020-05-05T07:15:00Z,2020-05-05T17:45:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,633,630,1263,633,0,630,Infectious Diseases,Infectious diseases #2
008-0057-S-M,2020-05-04T06:19:00Z,2020-05-05T16:56:40Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,2077.6666666666665,0,2077.6666666666665,746,600,731.6666666666666,Infectious Diseases,Infectious diseases #2
008-0059-D-N,2020-05-04T07:37:00Z,2020-05-04T16:53:00Z,2020-05-05T07:15:00Z,2020-05-05T17:02:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,556,587,1143,556,0,587,Infectious Diseases,Infectious diseases #2
008-0060-F-E,2020-05-04T06:20:00Z,2020-05-05T16:21:20Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,2041.3333333333333,0,2041.3333333333333,745,600,696.3333333333334,Infectious Diseases,Infectious diseases #2
008-0061-D-A,2020-05-04T08:51:00Z,2020-05-04T13:35:00Z,2020-05-05T06:09:00Z,2020-05-05T13:30:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,284,441,725,284,0,441,Infectious Diseases,Infectious diseases #2
008-0063-H-B,2020-05-04T06:45:00Z,2020-05-04T08:42:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,117,0,117,117,0,0,Infectious Diseases,Infectious diseases #2
008-0065-J-F,2020-05-04T06:50:00Z,2020-05-04T18:53:00Z,2020-05-05T07:03:00Z,2020-05-05T19:10:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,723,727,1450,715,8,702,Infectious Diseases,Infectious diseases #2
008-0070-R-A,2020-05-04T12:04:00Z,2020-05-04T18:35:00Z,2020-05-05T12:06:00Z,2020-05-05T18:50:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,391,404,795,391,0,399,Infectious Diseases,Infectious diseases #2
008-0071-T-A,2020-05-04T12:04:00Z,2020-05-04T18:35:00Z,2020-05-05T11:46:00Z,2020-05-05T19:00:00Z,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,391,434,825,391,0,419,Infectious Diseases,Infectious diseases #2
008-0072-K-A,2020-05-04T17:07:00Z,2020-05-05T06:50:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,823,0,823,98,600,125,Infectious Diseases,Infectious diseases #2
008-0073-P-M,2020-05-04T17:07:00Z,2020-05-05T06:50:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,823,0,823,98,600,125,Infectious Diseases,Infectious diseases #2
008-0075-P-D,2020-05-04T17:40:00Z,2020-05-05T04:28:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,648,0,648,65,583,0,Infectious Diseases,Infectious diseases #2
008-0078-A-P,2020-05-04T19:01:00Z,2020-05-05T04:28:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,567,0,567,0,567,0,Infectious Diseases,Infectious diseases #2
008-0079-L-S,2020-05-04T19:03:00Z,2020-05-05T04:28:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,565,0,565,0,565,0,Infectious Diseases,Infectious diseases #2
008-0080-N-N,2020-05-04T19:18:00Z,2020-05-05T04:28:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,550,0,550,0,550,0,Infectious Diseases,Infectious diseases #2
008-0081-S-G,2020-05-05T04:50:00Z,2020-05-05T11:56:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,426,0,426,0,0,426,Infectious Diseases,Infectious diseases #2
008-0082-S-N,2020-05-05T05:00:00Z,2020-05-05T11:45:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,405,0,405,0,0,405,Infectious Diseases,Infectious diseases #2
008-0083-M-M,2020-05-05T05:03:00Z,2020-05-05T11:34:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,391,0,391,0,0,391,Infectious Diseases,Infectious diseases #2
008-0084-T-C,2020-05-05T12:14:00Z,2020-05-05T19:00:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,406,0,406,0,0,391,Infectious Diseases,Infectious diseases #2
008-0086-V-A,2020-05-05T04:40:00Z,2020-05-05T19:20:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,880,0,880,0,5,840,Infectious Diseases,Infectious diseases #2
008-0087-B-K,2020-05-05T06:01:00Z,2020-05-05T16:33:10Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,632.1666666666666,0,632.1666666666666,0,0,632.1666666666666,Infectious Diseases,Infectious diseases #2
008-0090-M-C,2020-05-05T07:45:00Z,2020-05-05T16:55:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,550,0,550,0,0,550,Infectious Diseases,Infectious diseases #2
008-0092-O-E,2020-05-05T08:03:00Z,2020-05-05T17:45:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,582,0,582,0,0,582,Infectious Diseases,Infectious diseases #2
008-0095-B-C,2020-05-05T14:08:00Z,2020-05-05T14:24:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,16,0,16,0,0,16,Infectious Diseases,Infectious diseases #2
008-0096-B-J,2020-05-05T05:00:00Z,2020-05-05T16:47:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,707,0,707,0,0,707,Infectious Diseases,Infectious diseases #2
008-0097-M-A,2020-05-05T06:06:00Z,2020-05-05T13:50:00Z,NA,NA,2020-05-04T04:45:00Z,2020-05-04T18:45:00Z,2020-05-05T04:45:00Z,2020-05-05T18:45:00Z,464,0,464,0,0,464,Infectious Diseases,Infectious diseases #2
001-0001-D-J,2020-05-06T05:12:00Z,2020-05-06T12:18:00Z,2020-05-07T05:50:00Z,2020-05-07T13:00:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,426,430,856,426,0,430,Medical ICU,Medical ICU #1
001-0002-A-N,2020-05-06T05:13:00Z,2020-05-06T09:59:00Z,2020-05-07T05:15:00Z,2020-05-07T12:45:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,286,450,736,286,0,450,Medical ICU,Medical ICU #1
001-0003-D-F,2020-05-06T05:18:00Z,2020-05-06T12:20:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,422,0,422,422,0,0,Medical ICU,Medical ICU #1
001-0004-V-A,2020-05-06T05:19:00Z,2020-05-06T11:51:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,392,0,392,392,0,0,Medical ICU,Medical ICU #1
001-0005-D-V,2020-05-06T05:20:00Z,2020-05-06T11:52:00Z,2020-05-07T05:40:00Z,2020-05-07T09:43:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,392,243,635,392,0,243,Medical ICU,Medical ICU #1
001-0008-R-K,2020-05-06T05:25:00Z,2020-05-06T12:17:00Z,2020-05-07T05:07:00Z,2020-05-07T11:52:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,412,405,817,412,0,405,Medical ICU,Medical ICU #1
001-0009-M-R,2020-05-06T05:00:00Z,2020-05-06T11:50:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,410,0,410,410,0,0,Medical ICU,Medical ICU #1
001-0010-T-P,2020-05-06T05:00:00Z,2020-05-06T11:17:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,377,0,377,377,0,0,Medical ICU,Medical ICU #1
001-0013-L-S,2020-05-06T05:30:00Z,2020-05-06T12:37:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,427,0,427,427,0,0,Medical ICU,Medical ICU #1
001-0015-S-C,2020-05-06T05:32:00Z,2020-05-06T12:23:00Z,2020-05-07T05:06:00Z,2020-05-07T12:25:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,411,439,850,411,0,439,Medical ICU,Medical ICU #1
001-0017-K-K,2020-05-06T05:30:00Z,2020-05-06T11:54:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,384,0,384,384,0,0,Medical ICU,Medical ICU #1
001-0018-L-C,2020-05-06T05:30:00Z,2020-05-06T11:50:00Z,2020-05-07T04:57:00Z,2020-05-07T11:59:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,380,422,802,380,0,422,Medical ICU,Medical ICU #1
001-0023-L-L,2020-05-06T05:45:00Z,2020-05-06T13:00:00Z,2020-05-07T05:12:00Z,2020-05-07T12:41:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,435,449,884,435,0,449,Medical ICU,Medical ICU #1
001-0025-T-J,2020-05-06T05:50:00Z,2020-05-07T17:57:30Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,2167.5,0,2167.5,775,600,792.5,Medical ICU,Medical ICU #1
001-0026-N-S,2020-05-06T06:00:00Z,2020-05-06T16:57:00Z,2020-05-07T05:41:00Z,2020-05-07T16:00:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,657,619,1276,657,0,619,Medical ICU,Medical ICU #1
001-0027-P-A,2020-05-06T06:00:00Z,2020-05-07T08:02:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,1562,0,1562,765,600,197,Medical ICU,Medical ICU #1
001-0028-S-C,2020-05-06T06:00:00Z,2020-05-06T11:54:00Z,2020-05-07T04:58:00Z,2020-05-07T11:47:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,354,409,763,354,0,409,Medical ICU,Medical ICU #1
001-0029-B-A,2020-05-06T06:15:00Z,2020-05-06T14:43:00Z,2020-05-07T07:11:00Z,2020-05-07T14:23:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,508,432,940,508,0,432,Medical ICU,Medical ICU #1
001-0030-N-H,2020-05-06T05:38:00Z,2020-05-06T16:08:00Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,630,0,630,630,0,0,Medical ICU,Medical ICU #1
001-0034-L-M,2020-05-06T06:53:00Z,2020-05-06T17:45:00Z,2020-05-07T06:58:00Z,2020-05-07T12:00:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,652,302,954,652,0,302,Medical ICU,Medical ICU #1
001-0035-F-S,2020-05-06T05:48:00Z,2020-05-07T18:33:50Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,2205.8333333333335,0,2205.8333333333335,777,600,828.8333333333334,Medical ICU,Medical ICU #1
001-0037-B-S,2020-05-06T05:38:00Z,2020-05-06T12:18:00Z,2020-05-07T05:50:00Z,2020-05-07T13:00:00Z,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,400,430,830,400,0,430,Medical ICU,Medical ICU #1
001-0038-B-S,2020-05-06T07:09:00Z,2020-05-07T17:59:40Z,NA,NA,2020-05-06T04:45:00Z,2020-05-06T18:45:00Z,2020-05-07T04:45:00Z,2020-05-07T18:45:00Z,2090.6666666666665,0,2090.6666666666665,696,600,794.6666666666666,Medical ICU,Medical ICU #1
